Open,High,Low,Close,Adj Close,Volume
36.442501,36.674999,36.279999,36.407501,34.610809,76425200
36.282501,36.790001,36.2775,36.57,34.765274,141757600
36.7925,37.07,36.345001,36.455002,34.65596,102769600
36.252499,36.540001,35.904999,35.932499,34.159241,99047600
36.122501,36.5275,35.790001,36.4575,34.658325,88329600
36.177502,36.282501,35.57,35.919998,34.147362,125997600
36.112499,36.240002,35.945,36.005001,34.228172,92096400
36.220001,36.325001,35.775002,35.875,34.104572,57111200
35.922501,36.197498,35.68,36.022499,34.244804,86278400
35.755001,35.875,35.602501,35.682499,33.921574,96515200
35.724998,36.1875,35.724998,36.044998,34.266186,76806800
36.0275,36.487499,35.842499,36.264999,34.475327,84362400
36.182499,36.462502,36.095001,36.3825,34.587029,79127200
36.467499,36.544998,36.205002,36.435001,34.636951,99538000
36.375,37.122501,36.360001,36.942501,35.119411,100797600
36.9925,37.3325,36.8325,37.259998,35.42123,80528400
37.205002,37.724998,37.142502,37.389999,35.544811,95174000
37.299999,37.532501,37.1675,37.52,35.668396,71475200
37.619999,37.855,37.487499,37.755001,35.891792,83692000
37.875,37.935001,37.547501,37.584999,35.730186,68974800
37.497501,37.610001,37.220001,37.567501,35.713558,105010400
37.645,38.110001,37.474998,38.022499,36.146091,85972800
37.950001,38.459999,37.950001,38.185001,36.300579,75415600
38.337502,38.482498,38.264999,38.365002,36.471699,63124000
38.4375,38.497501,36.825001,37.639999,35.782478,129905200
37.4725,37.557499,37.297501,37.375,35.530556,68854800
37.474998,37.5825,37.032501,37.182499,35.347553,79383600
37.275002,37.555,37.102501,37.512501,35.661274,141474400
39.82,39.9375,39.040001,39.285,37.346294,279747200
39.262501,39.302502,38.755001,38.892502,36.973175,108389200
39.017502,39.349998,38.922501,39.0975,37.168049,82239600
39.264999,39.73,39.1675,39.702499,37.743187,87481200
39.650002,40.4575,39.567501,40.02,38.045029,144823600
39.814999,40.317501,39.7775,40.264999,38.277939,104526000
39.974998,40,38.657501,38.830002,37.058712,163217200
39.150002,39.642502,39.017502,39.369999,37.574081,105028400
39.830002,40.052502,39.6875,39.962502,38.139553,88490800
40.165001,40.549999,40.035,40.400002,38.557091,117862000
40.485001,40.627499,40.037498,40.237499,38.402012,110686400
40.130001,40.177502,39.459999,39.465,37.664745,111762400
39.465,39.875,39.18,39.375,37.57885,109712400
39.375,39.4725,38.7775,39.302502,37.509663,105474000
39.557499,40,39.505001,39.945,38.122852,86418400
39.767502,40.1175,39.720001,39.994999,38.170567,77596400
40.107498,40.185001,39.637501,39.817501,38.001167,79275600
39.912498,40.139999,39.817501,39.965,38.141937,101920400
40.035,40.5,39.982498,40.3675,38.526073,103864000
40.025002,40.779999,40,40.727501,38.869652,118067600
40.950001,40.9725,40.6525,40.837502,38.97464,109078400
40.91,41.130001,40.869999,41,39.129723,107140400
41.200001,41.235001,40.907501,41.012501,39.141647,66364400
40.9375,41.0625,40.139999,40.52,38.671623,117874000
40.677502,40.747501,40.130001,40.477501,38.63105,86606800
40.522499,40.560001,40.09,40.314999,38.475975,87714000
40.215,40.287498,39.6325,39.657501,37.848457,114446000
40.125,40.512501,39.9725,40.375,38.533234,126323200
40.6525,40.990002,39.692501,40.215,38.380535,286856000
39.967499,39.990002,39.477501,39.912498,38.091831,179629600
39.747501,39.849998,39.522499,39.57,37.76495,95042800
39.6175,40.2425,39.5,39.970001,38.146706,196458400
40.0275,40.125,39.5,39.6675,37.858009,113077600
39.877499,39.942501,39.610001,39.682499,37.872326,83242400
39.474998,39.564999,38.4575,39.017502,37.237656,211805600
38.950001,38.950001,38.1875,38.3475,36.598228,150046800
37.884998,38.067501,37.639999,37.9725,36.240322,186581600
37.497501,37.9575,37.290001,37.637501,35.920609,177549200
37.945,38.48,37.922501,38.285,36.538567,146640000
38.450001,38.68,38.384998,38.557499,36.798645,102016800
38.4725,38.57,38.174999,38.32,36.571972,88022000
38.302502,38.532501,38,38.529999,36.772392,105199200
38.564999,38.612499,38.18,38.452499,36.698425,74795200
38.502499,38.772499,38.477501,38.619999,36.858303,64921200
38.407501,38.465,38.115002,38.369999,36.61969,80655200
38.544998,38.860001,38.512501,38.8475,37.07542,85135200
38.7425,38.872501,38.639999,38.825001,37.053944,69630400
38.952499,39.182499,38.872501,38.959999,37.182777,65051600
39.014999,39.5,38.775002,38.974998,37.197094,62468000
38.9925,39.244999,38.9375,39.137501,37.352184,67622400
39.087502,39.342499,38.932499,39,37.220963,64500400
39.182499,39.32,39.102501,39.247501,37.457165,65576800
39.474998,40,39.412498,39.970001,38.146706,96486000
39.945,40.217499,39.807499,40.1175,38.287479,75989200
40.105,40.177502,39.900002,39.939999,38.118073,65496800
39.1875,39.27,38.755001,38.994999,37.216179,170336800
39.1525,39.4375,38.990002,39.0625,37.280605,95896400
39.2225,39.422501,38.875,39.0425,37.261513,87937200
39.072498,39.355,39.049999,39.275002,37.483402,71028800
39.227501,39.387501,38.817501,39.102501,37.318787,84828400
39.307499,39.4575,39.195,39.352501,37.557377,68002000
39.822498,40.900002,39.674999,40.762501,38.903061,177816800
40.9725,42.017502,40.93,41.68,39.778702,178803200
41.974998,42.412498,41.735001,42.259998,40.332241,144187200
42.467499,42.485001,41.4025,41.7225,39.81926,134551200
41.650002,42.125,41.32,42.0275,40.110352,165573600
43.5,43.564999,42.779999,43.125,41.157791,237594400
43.092499,43.747501,42.93,43.5625,41.575329,140105200
43.477501,43.8125,43.400002,43.702499,41.708942,97446000
43.665001,44.060001,43.5825,44.060001,42.050137,97638000
43.7775,44.025002,43.285,43.970001,41.964241,117930400
43.7775,43.845001,43.567501,43.6675,41.825356,100582000
43.375,43.625,43.349998,43.4925,41.657749,67928400
43.259998,43.369999,42.794998,42.834999,41.027988,99130000
42.4925,42.580002,42.095001,42.27,40.486813,116632400
42.794998,42.967499,42.575001,42.775002,40.970509,94550000
42.759998,42.8475,42.41,42.537498,40.743027,87598000
42.572498,42.639999,42.389999,42.494999,40.70232,65049600
42.695,43.424999,42.695,43.285,41.458996,100525200
43.34,43.75,43.262501,43.740002,41.894806,102355600
43.775002,43.875,43.662498,43.7425,41.89719,56106800
43.762501,43.77,43.334999,43.522499,41.686485,82867200
43.575001,43.717499,42.965,43.267502,41.442242,105715200
43.157501,43.23,41.790001,42.369999,40.5826,166665600
42.607498,43.035,42.110001,42.962502,41.150105,166108800
42.487499,42.9175,42.125,42.762501,40.958542,159037200
43.119999,43.154999,42.407501,42.450001,40.659218,130169600
42.264999,42.880001,42.099998,42.41,40.620907,109400800
41.875,42.549999,41.615002,42.252499,40.470047,114240000
42.2575,42.610001,42.227501,42.330002,40.544289,102693200
42.622501,42.75,42.205002,42.342499,40.556259,93420800
42.299999,43.2225,42.197498,43.1675,41.346455,141095200
43.037498,43.0975,42.865002,42.924999,41.114182,77636800
43.125,43.384998,43,43.067501,41.250668,95273600
43.099998,43.282501,42.912498,43.055,41.238697,81906000
43.407501,43.5425,43.115002,43.4925,41.657749,160677200
43.720001,44.299999,43.715,44.105,42.244411,117684400
